Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
72b0e3d013ffbe31c228890113c1fcf688a913e38af5493bdc3051c4c67b26be,2019-02,Kent Police,Kent Police,0.216209,51.447031,On or near Shopping Area,E01024181,Dartford 003B,Investigation complete; no suspect identified
38f5340c91ac71e67da2487b302ee75487002cb100f8f4e6d9365910d81ceb36,2019-02,Kent Police,Kent Police,1.434697,51.354937,On or near YARROW CLOSE,E01024708,Thanet 010E,Investigation complete; no suspect identified
67f81aefc5a042aeb3f5d4a48010995ce5e75043415f607fd04a1c4604012de1,2019-02,Kent Police,Kent Police,0.230862,51.447670,On or near ST VINCENTS ROAD,E01024156,Dartford 005A,Investigation complete; no suspect identified
d58111f987dd707ddb7e1e60359ce139728227d478d8523daae9b5926debedef,2019-02,Kent Police,Kent Police,0.366288,51.438098,On or near Parking Area,E01024291,Gravesham 002D,Unable to prosecute suspect
957d95120f68a63f59b19815247f5805a71a43173d9e631956c8571282914af9,2019-02,Kent Police,Kent Police,0.851003,51.132809,On or near LEAVELAND CLOSE,E01024020,Ashford 008C,Investigation complete; no suspect identified
4209c24f46710340c93ff3722fe998605094f18022a07980c07dfeb935bc0cfc,2019-02,Kent Police,Kent Police,0.526419,51.270595,On or near MOTE ROAD,E01033092,Maidstone 004G,Unable to prosecute suspect
97f26123d221057e5b8c62b27f4c13a592e3ca84b35bdee0ab3578427d2e6651,2019-02,Kent Police,Kent Police,0.545594,51.360899,On or near DEVON CLOSE,E01016083,Medway 031D,Investigation complete; no suspect identified
973af07497ba1b51de2a1f17148319868011a6cdb103bbec4097ce651ae93896,2019-02,Kent Police,Kent Police,0.493125,51.231611,On or near WAVERLEY CLOSE,E01024342,Maidstone 016A,Unable to prosecute suspect
e9d30089d127087b1499d383958bf4e3e1665f3a769ca8dcfa3811a72e345f41,2019-02,Kent Police,Kent Police,0.505290,51.366795,On or near ANCHOR ROAD,E01016119,Medway 026A,Unable to prosecute suspect
adef322f95e693dc7d500eadd6d7d88ed0235e0c81b73f49f464b384745ef508,2019-02,Kent Police,Kent Police,0.772974,51.438794,On or near JAMES STREET,E01024610,Swale 001B,Unable to prosecute suspect
f3076bb2c9eea0ec66ecf4e4a3ef3b6264e59a60d5c8db8e38d2295a36bf386a,2019-02,Kent Police,Kent Police,0.208378,51.446396,On or near SANCTUARY CLOSE,E01024184,Dartford 003E,Investigation complete; no suspect identified
ae5fb8da815adcee5330703b82e58e5a4b3f032a1a191e559a6af651cc87d9f0,2019-02,Kent Police,Kent Police,1.420677,51.332787,On or near Shopping Area,E01024667,Thanet 016D,Investigation complete; no suspect identified
edc8bc35bc4f0d98a7b8e2614bf88971e57b92cc16e4a474f9483f2d83930e6a,2019-02,Kent Police,Kent Police,0.276364,51.193931,On or near Parking Area,E01024766,Tonbridge and Malling 012D,Investigation complete; no suspect identified
6983c31e4ff741f744e5e036132458a05b92476ff57d89b1b716777f4736a139,2019-02,Kent Police,Kent Police,0.853325,51.144723,On or near FORD WAY,E01024028,Ashford 007F,Action to be taken by another organisation
a5b9f02bb6e4c0a83bce8a6fd0a84bfe89bd0635377e464599aba7882a839e87,2019-02,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
e32d182174fbdc49833fd2bea220d3777460c65bb12a07cf97042edfb0f22537,2019-02,Kent Police,Kent Police,0.209208,51.368438,On or near RIVERSIDE,E01024431,Sevenoaks 005A,Investigation complete; no suspect identified
126bc098223447f6f9dd474b019ad218dbe605af69c0c0368fea1b16450ac9b1,2019-02,Kent Police,Kent Police,0.193421,51.449015,On or near DUDSBURY ROAD,E01024186,Dartford 007E,Investigation complete; no suspect identified
3b22ddf889e880e62b5f6abe489e1070453fb41c88da7ccb6ada243590a42421,2019-02,Kent Police,Kent Police,1.294487,51.150183,On or near ASPEN DRIVE,E01024254,Dover 010E,Investigation complete; no suspect identified
d60386bcc926647d02bf4151535377c12adcc4ab5fe1ba6ea419f9229de7ba70,2019-02,Kent Police,Kent Police,0.719659,51.322736,On or near Sports/Recreation Area,E01024631,Swale 013E,Investigation complete; no suspect identified
3792ad0fbb8d7e4ab59696e3972e34a0ae6d3a319606548b08bcea350ee4b372,2019-02,Kent Police,Kent Police,1.180698,51.082545,On or near BRADSTONE ROAD,E01024507,Shepway 014B,Unable to prosecute suspect
