Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
56260a92f3171a5c76c8a8006c0304b15ffb636cb199cc17e7a7997b30f13204,2019-02,Gwent Police,Gwent Police,-2.903436,51.700467,On or near OLD MARKET STREET,W01001597,Monmouthshire 006F,Investigation complete; no suspect identified
93a2fe146d8731e560a1f98f325bba4a1da3368321cd29a3f844e6c6d289039d,2019-02,Gwent Police,Gwent Police,-3.228960,51.689231,On or near HANBURY ROAD,W01001338,Caerphilly 004C,Investigation complete; no suspect identified
63301708fac98a9c6480e6dc9b77964b467c7a1e1d6ceb4e2785f045a54fe7d9,2019-02,Gwent Police,Gwent Police,-3.233755,51.643170,On or near BEDWLWYN ROAD,W01001433,Caerphilly 013E,Investigation complete; no suspect identified
399106fff6fecbbc8edf760b7b899b979e60b675c0e0be8c82dd540db5532185,2019-02,Gwent Police,Gwent Police,-2.990849,51.581074,On or near DROVERS MEWS,W01001662,Newport 018D,Investigation complete; no suspect identified
ef4d378962a49771eece00519ea14dc4bf50c2cb1b4126f33b2b2df1fc36b7cf,2019-02,Gwent Police,Gwent Police,-2.999085,51.591407,On or near ROSE STREET,W01001601,Newport 006A,Investigation complete; no suspect identified
5f1fd231fa701499b6d76e4380609657f0c1e72f2f20a2a553257deb5f93dcbb,2019-02,Gwent Police,Gwent Police,-3.251282,51.663531,On or near Supermarket,W01001418,Caerphilly 008E,Investigation complete; no suspect identified
22400310c3f03ac564c3b63a20ac3f95663d2608bfaff850474855d143bc2523,2019-02,Gwent Police,Gwent Police,-3.151514,51.697596,On or near PHILIP STREET,W01001358,Caerphilly 006C,Investigation complete; no suspect identified
fbd3b680a32630399d4ac8d77e9d27b8e20660585c804f44459191ce5546cc80,2019-02,Gwent Police,Gwent Police,-3.240037,51.719785,On or near DYFFRYN TERRACE,W01001384,Caerphilly 002C,Investigation complete; no suspect identified
83ba177a2a036318a951114bd5e7cfe8a6245c9e2510dc766a2cddbd9ba73d34,2019-02,Gwent Police,Gwent Police,-2.995833,51.587892,On or near SKINNER LANE,W01001687,Newport 014D,Investigation complete; no suspect identified
458e88e3a3d4481bf32d539d019c151bc0c0b117d2f9a7fe6d3ee277f1ebf235,2019-02,Gwent Police,Gwent Police,-3.009449,51.688302,On or near CLAIRWAIN,W01001510,Torfaen 005A,Investigation complete; no suspect identified
0111c6aac1d3d89532f9429e48f90c19587ab8cff3421c23f6fa6b0dc6e65712,2019-02,Gwent Police,Gwent Police,-3.274557,51.603602,On or near Sports/Recreation Area,W01001332,Caerphilly 018C,Investigation complete; no suspect identified
f7aaa474b313b04f6015ad634ec118144ea3fe1008e608a360510ffb2716f62d,2019-02,Gwent Police,Gwent Police,-3.228080,51.607514,On or near GARDEN STREET,W01001367,Caerphilly 019B,Investigation complete; no suspect identified
f049242e07f6f5f8339ae260b1ab4630c4a5a4fa5f88d01554a130629f683980,2019-02,Gwent Police,Gwent Police,-3.082496,51.773987,On or near RHYDYNOS STREET,W01001490,Torfaen 001D,Investigation complete; no suspect identified
4ebf1a53fd75b082aa3a20685f8908b21441317110b74aa8bf3c1bf0a1af143e,2019-02,Gwent Police,Gwent Police,-3.208708,51.670855,On or near Parking Area,W01001353,Caerphilly 007B,Investigation complete; no suspect identified
111a29c5786b8afd72c2b68c3e2419e19725cbee81769bdd3ad0daac1ab30a3b,2019-02,Gwent Police,Gwent Police,-3.247837,51.587587,On or near HEOL CLYD,W01001397,Caerphilly 019E,Investigation complete; no suspect identified
cdf9b4971bdf88159eef40bf98ed78bfd0c55a7053eec03d61c3513893754025,2019-02,Gwent Police,Gwent Police,-3.194144,51.800411,On or near CLOS LON FAWR,W01001440,Blaenau Gwent 001A,Investigation complete; no suspect identified
196e10b31a60ee4cc52830c2a08ffca6e9eb7dafa9428107038ecf27f7bc0ad4,2019-02,Gwent Police,Gwent Police,-3.235629,51.590387,On or near Y CILGANT,W01001400,Caerphilly 019F,Investigation complete; no suspect identified
599d0a15502f08ea9f4a037441280ff284cb500db646375c496ffa77ec9db511,2019-02,Gwent Police,Gwent Police,-2.935184,51.595863,On or near HAWKINS CRESCENT,W01001663,Newport 008C,Investigation complete; no suspect identified
d1425f5a07e1da92da0d79019baa1a8efd65993f68c7f741debdbbb5d592736f,2019-02,Gwent Police,Gwent Police,-3.059065,51.712942,On or near TAN-Y-COED,W01001529,Torfaen 003B,Investigation complete; no suspect identified
b6939e2f199822190f0d035228d62760d09ec6107af062e5716a99e83178ce48,2019-02,Gwent Police,Gwent Police,-3.028840,51.824965,On or near Petrol Station,W01001557,Monmouthshire 001C,Investigation complete; no suspect identified
c3b29483f21564bb18f7ece04fde639548a80afb9317d96c08805a857eec50cb,2019-02,Gwent Police,Gwent Police,-2.986945,51.580082,On or near BOLT CLOSE,W01001661,Newport 018C,Investigation complete; no suspect identified
54a17144e94ff323b2b4da8a452f86fd3f8825861d484c67a2fbc98aa63f2b16,2019-02,Gwent Police,Gwent Police,-2.987910,51.591295,On or near Petrol Station,W01001693,Newport 013E,Investigation complete; no suspect identified
8a73038b8218e5f83c6955a3f1abd099c14427241d4a51de4ebae80ea4604d2d,2019-02,Gwent Police,Gwent Police,-3.010752,51.576579,On or near NEW PASTURES,W01001629,Newport 017A,Investigation complete; no suspect identified
4525c2589f5cfcfadd415da0d10736e1514fefa6f02ddd1dbc9604f4f47a8498,2019-02,Gwent Police,Gwent Police,-2.989984,51.581773,On or near RUPERRA STREET,W01001661,Newport 018C,Investigation complete; no suspect identified
71db7dd5031e5d1e9d7a8d07713c90f6aac1dc816f8941348e076878f2103cf3,2019-02,Gwent Police,Gwent Police,-3.143793,51.696107,On or near Sports/Recreation Area,W01001358,Caerphilly 006C,Investigation complete; no suspect identified
bac8164089a6ca2ec4d1cf1968509bf147a439ffae7d129ca3223fc936c04e54,2019-02,Gwent Police,Gwent Police,-2.671898,51.640699,On or near STATION ROAD,W01001587,Monmouthshire 008C,Investigation complete; no suspect identified
9cfeae000a167cec01c48d6a3fd59c776b0bb39d4d2ce68d646da7efe4a48d31,2019-02,Gwent Police,Gwent Police,-3.136842,51.729335,On or near GLAN EBBW TERRACE,W01001436,Blaenau Gwent 008B,Investigation complete; no suspect identified
b2d3a0ec2619608ae0108eefb827f82696185a1475d1bf718247256313a6e99e,2019-02,Gwent Police,Gwent Police,-3.045295,51.659988,On or near THORNHILL ROAD,W01001536,Torfaen 009C,Investigation complete; no suspect identified
63bd0660000f5896582fb2c0228057d80616dbb57ddbfa8b45c64f3ec70b2591,2019-02,Gwent Police,Gwent Police,-2.966736,51.613186,On or near Hospital,W01001626,Newport 001D,Investigation complete; no suspect identified
1ec989b8ea86f7a74112286fdc44e61b171a5d88d93ca7792a15c01b8b29e5cf,2019-02,Gwent Police,Gwent Police,-2.973154,51.583740,On or near HATHAWAY STREET,W01001644,Newport 013C,Investigation complete; no suspect identified
744c24e4957adb27c6f93b47adbd10ecd362ec33f4101ef08693561caa3efd33,2019-02,Gwent Police,Gwent Police,-2.724114,51.812194,On or near WATERY LANE,W01001553,Monmouthshire 004B,Investigation complete; no suspect identified
39d7a2a1fbe6f1056063d48f7ef38a7ae04b6d6263a8358a00b19b65b1952332,2019-02,Gwent Police,Gwent Police,-2.991369,51.585089,On or near Parking Area,W01001687,Newport 014D,Investigation complete; no suspect identified
609f5cd751c28fa9d6a01f98d4b9b6c30e5b6333f254f01adc5d60ce655b921a,2019-02,Gwent Police,Gwent Police,-2.996226,51.585407,On or near CHARLES STREET,W01001687,Newport 014D,Investigation complete; no suspect identified
9e81b718fafe620591a5737c14af222ff1d5b57ad4133b5ed2fc72afee8ceacc,2019-02,Gwent Police,Gwent Police,-2.904755,51.702723,On or near BRIDGE STREET,W01001597,Monmouthshire 006F,Investigation complete; no suspect identified
070dc49fa614dc9b7cc01bbe5fa6c1e8a90f8fbf3cb804b252c07152b6e9965d,2019-02,Gwent Police,Gwent Police,-3.180425,51.793203,On or near LAKESIDE WAY,W01001467,Blaenau Gwent 005D,Investigation complete; no suspect identified
0ba60013d5178710a5caed61ef10b421dcda6f713b4ae2373eabd6cdd6e9850f,2019-02,Gwent Police,Gwent Police,-2.932706,51.597501,On or near HAWKE CLOSE,W01001664,Newport 010A,Investigation complete; no suspect identified
acea83f1a101d5b46d6d66bfe33dfb61fb95a3cf6e78dcec4607fcf633505576,2019-02,Gwent Police,Gwent Police,-2.756114,51.588288,On or near WOODSTOCK CLOSE,W01001589,Monmouthshire 010E,Investigation complete; no suspect identified
1348b091ce06dc439fe219e9cfc20d06a22d9aa8da1d7c2c28180b2ebd410602,2019-02,Gwent Police,Gwent Police,-3.187490,51.797745,On or near WESTERN AVENUE,W01001447,Blaenau Gwent 002B,Investigation complete; no suspect identified
cf4292d2e860d9b34029663cc7f42c000aca006ca8c2f0632801d0509d3b83db,2019-02,Gwent Police,Gwent Police,-3.203310,51.666883,On or near PARFITT PLACE,W01001348,Caerphilly 009A,Investigation complete; no suspect identified
8f5cfae7112b949e2f1d2e1b1401fdee122937530e5564ffe20baf028f5ebd61,2019-02,Gwent Police,Gwent Police,-3.241116,51.582479,On or near Petrol Station,W01001395,Caerphilly 023C,Investigation complete; no suspect identified
8ca56870b2ce0eaae11db9e952cd76e1549cbc47ca2b65441dd84116a8538155,2019-02,Gwent Police,Gwent Police,-3.137051,51.641278,On or near Sports/Recreation Area,W01001327,Caerphilly 014A,Investigation complete; no suspect identified
7b41a6f84eac10f06b5fe3bb2a1ed0966058152e4d2e2374025b4642e9508c9e,2019-02,Gwent Police,Gwent Police,-2.974818,51.588671,On or near EVESWELL STREET,W01001612,Newport 011B,Investigation complete; no suspect identified
bd64fa11c499f3988bb268be6c5d3e01f6f032afab1e3c2805ec573ec4bd491a,2019-02,Gwent Police,Gwent Police,-3.170772,51.797823,On or near Parking Area,W01001448,Blaenau Gwent 002C,Investigation complete; no suspect identified
31968a7d1d59b169b4b443c76a5aa741d0dc8820f511d852c36bf6f7efeb2b5f,2019-02,Gwent Police,Gwent Police,-3.288462,51.765085,On or near CHURCH STREET,W01001429,Caerphilly 001F,Investigation complete; no suspect identified
32a41cab69ac76ba1f42cddc75edb97d551f472367cc51a9e4282d76149a1f9b,2019-02,Gwent Police,Gwent Police,-3.231823,51.591614,On or near BRYN DERWEN,W01001393,Caerphilly 019D,Investigation complete; no suspect identified
4bcc871827456e2d2144f20d956f102c25e6ac8d46e9ede0be4c00b1843d6897,2019-02,Gwent Police,Gwent Police,-3.281429,51.755712,On or near DUFFRYN VIEW,W01001375,Caerphilly 001B,Investigation complete; no suspect identified
8014328101549a6350f7463bdc79df5bbec8400e4d943f081e14a67503fae480,2019-02,Gwent Police,Gwent Police,-3.037690,51.578925,On or near PARK VIEW,W01001671,Newport 016D,Investigation complete; no suspect identified
2f1294bb037325583fe87ce1daf1fc8e74206aada2f22a2599b67b3a8121669d,2019-02,Gwent Police,Gwent Police,-2.967729,51.614365,On or near LODGE ROAD,W01001626,Newport 001D,Investigation complete; no suspect identified
4594c643ef6b6350f07e877b9964ed2d1d949501ba0b4fe0505e0ac8f4867e27,2019-02,Gwent Police,Gwent Police,-3.128319,51.724328,On or near RICHMOND ROAD,W01001476,Blaenau Gwent 009D,Investigation complete; no suspect identified
40dbb49f8a1995de74339edd9101276428e074da6ee9dd8cb2a2594b6580a011,2019-02,Gwent Police,Gwent Police,-2.989342,51.573516,On or near CARLISLE STREET,W01001659,Newport 018A,Investigation complete; no suspect identified
9c5077e2d96411d1b3028cc51d5c93b3c35f1ce240dc93ad0a960f2d662b1254,2019-02,Gwent Police,Gwent Police,-3.238395,51.717419,On or near RHOSYN GWYN,W01001385,Caerphilly 002D,Investigation complete; no suspect identified
69e4866dca10233a3bff65f321025f491c7f7925002aec8c6c8b43053138820e,2019-02,Gwent Police,Gwent Police,-3.244695,51.657963,On or near EAST ROAD,W01001418,Caerphilly 008E,Investigation complete; no suspect identified
0ee03ddb1c4956ea76cc8922003bcb44c72712f296fb9d286367203efd65937c,2019-02,Gwent Police,Gwent Police,-2.955157,51.613362,On or near BROADWELL COURT,W01001623,Newport 001A,Investigation complete; no suspect identified
3400faff17121fc42b94608eff3d857253eb5399e76514effbfd533badbc98b1,2019-02,Gwent Police,Gwent Police,-3.045863,51.651972,On or near TY GWYN ROAD,W01001501,Torfaen 009A,Investigation complete; no suspect identified
269e0bec122cab8414c0193c83b1b8eedc0c84bfb944869a7715021f5122d396,2019-02,Gwent Police,Gwent Police,-3.167889,51.799083,On or near LLWYN Y PWLL CLOSE,W01001446,Blaenau Gwent 002A,Investigation complete; no suspect identified
7e273da17817c1dc0f7880159668710cb95acf3f06719635e5ffe332908dd827,2019-02,Gwent Police,Gwent Police,-2.998969,51.570323,On or near DOCKS WAY,W01001660,Newport 018B,Investigation complete; no suspect identified
710ee42d06f11b09145cf22389a0d0694c14bc9cd88e202ac0b483bb64276c83,2019-02,Gwent Police,Gwent Police,-3.013540,51.571502,On or near CARDIFF ROAD,W01001629,Newport 017A,Investigation complete; no suspect identified
eea71d2eec3d45adb0a9c0375dc9bbf944d99653e2b6b9583351dbd6dc4a1519,2019-02,Gwent Police,Gwent Police,-3.207327,51.780342,On or near MARKET STREET,W01001460,Blaenau Gwent 007E,Investigation complete; no suspect identified
c4f3f38e83a56ca97e978839b9b10816528b84261358b618e29743e830b4381b,2019-02,Gwent Police,Gwent Police,-3.013540,51.571502,On or near CARDIFF ROAD,W01001629,Newport 017A,Investigation complete; no suspect identified
2cbe34212a9afa837d128478dcf2eba7f7e936332cf6d4e4ad11c10aa5fab980,2019-02,Gwent Police,Gwent Police,-3.022833,51.652498,On or near Shopping Area,W01001506,Torfaen 010A,Investigation complete; no suspect identified
826230a100d5003434baadd0eb55c4c420db5704ccc74e50766680690b1d460d,2019-02,Gwent Police,Gwent Police,-3.225186,51.585839,On or near Supermarket,W01001371,Caerphilly 022A,Investigation complete; no suspect identified
35a02e7e131a81dd1e51eb4f5dd9bd69a19cb1bb8b4623eae13c28990873fe08,2019-02,Gwent Police,Gwent Police,-3.083305,51.776309,On or near ELLICK STREET,W01001490,Torfaen 001D,Investigation complete; no suspect identified
39e4a018718766a5bf9cb0fd98e4380c747de95e03da8736ac67156611ecbb26,2019-02,Gwent Police,Gwent Police,-3.177699,51.797654,On or near BAILEY STREET,W01001449,Blaenau Gwent 002D,Investigation complete; no suspect identified
4148cc2172650a805cfd5d0600d0d77c8830acaf6f28755075b328ff94353c79,2019-02,Gwent Police,Gwent Police,-2.969376,51.577144,On or near Sports/Recreation Area,W01001647,Newport 015F,Investigation complete; no suspect identified
06d64dd30aab5c1a7697feb405e98688e14bc2ba88b02c58aa5f658f9d92c282,2019-02,Gwent Police,Gwent Police,-3.231823,51.591614,On or near BRYN DERWEN,W01001393,Caerphilly 019D,Investigation complete; no suspect identified
d0d25aeae3771738a864362c3c830ae7b75f7b66f980605667500081dc331574,2019-02,Gwent Police,Gwent Police,-3.245054,51.653643,On or near WINDING WHEEL LANE,W01001432,Caerphilly 013D,Investigation complete; no suspect identified
c0c4995f7b2a91c877704209559278b9613054e3f3e5e01e4ea2bdc2d525db8b,2019-02,Gwent Police,Gwent Police,-3.023472,51.665423,On or near TYNEWYDD AVENUE,W01001520,Torfaen 007B,Investigation complete; no suspect identified
10a6507929d9e1d018508d0e07e1d6a20215ba6cc8c202a50cc0d6d9915179a2,2019-02,Gwent Police,Gwent Police,-3.229546,51.664974,On or near Supermarket,W01001415,Caerphilly 008B,Investigation complete; no suspect identified
da2fe8ac6f9b847585c5eba9c0449fc70dcbc93b804b6679e685dac9044e54b7,2019-02,Gwent Police,Gwent Police,-2.944981,51.579564,On or near SPYTTY ROAD,W01001646,Newport 015E,Investigation complete; no suspect identified
892f1b2cdae241d3954208cb97688968f9a57742e53b21b034bab60996df7d60,2019-02,Gwent Police,Gwent Police,-3.232816,51.582989,On or near GELLI'R FELIN,W01001396,Caerphilly 023D,Investigation complete; no suspect identified
cd892cab839cf8de312fc91489017d700dc5998ab98f2cdcf0890644a90a88fd,2019-02,Gwent Police,Gwent Police,-2.861925,51.548220,On or near MEAD LANE,W01001649,Newport 004D,Investigation complete; no suspect identified
7c9df0c9d5676124c8e580c3c782a2c1f96dc5fca651957baf5ec3427af54e7e,2019-02,Gwent Police,Gwent Police,-2.764706,51.609974,On or near ST STEPHEN'S CLOSE,W01001542,Monmouthshire 009A,Investigation complete; no suspect identified
d69782c05c9d3577edca2847d939d1665e0e7228b2f4c7ecdf224b35b1a8677e,2019-02,Gwent Police,Gwent Police,-2.994937,51.586524,On or near Supermarket,W01001687,Newport 014D,Investigation complete; no suspect identified
6060b133aea59409f148103f68059d3f94732b555b33de2a7139207f0d8ca3cb,2019-02,Gwent Police,Gwent Police,-3.038567,51.828323,On or near DELAFIELD ROAD,W01001545,Monmouthshire 001A,Investigation complete; no suspect identified
322700cf4f09353f514573e33606f815cfa9fa88750cb3a9d951e404e7ff14a2,2019-02,Gwent Police,Gwent Police,-3.948681,51.648352,On or near CAE-PYS ROAD,W01000821,Swansea 009E,Investigation complete; no suspect identified
b667911ac40d521648cefeda32463cc599e407d6b088793edba797abbd3889d7,2019-02,Gwent Police,Gwent Police,-3.028569,51.609576,On or near LEA CLOSE,W01001617,Newport 003A,Investigation complete; no suspect identified
0832d1d53ee83ddab8f21e24397dfb4a4234a4ff3325d38b4209cf93621e6ae9,2019-02,Gwent Police,Gwent Police,-3.069969,51.710083,On or near Sports/Recreation Area,W01001523,Torfaen 004C,Investigation complete; no suspect identified
d97e55186bec9258232796aeabdb7ec665970752719dc5ef6c4a30440e0eda20,2019-02,Gwent Police,Gwent Police,-2.862110,51.767440,On or near CLYTHA ROAD,W01001581,Monmouthshire 005E,Investigation complete; no suspect identified
078516a38a839781efe09941474ef9f5fcc5afbf6caca6aa927e55fbda13d4c3,2019-02,Gwent Police,Gwent Police,-3.223597,51.663121,On or near TRE-LYN LANE,W01001389,Caerphilly 007E,Investigation complete; no suspect identified
597677c9fb5d91e0cef0d36943f7998a5e76e8ae9da8e48dc9872e3e5420d72f,2019-02,Gwent Police,Gwent Police,-3.166586,51.571860,On or near CWRT GRIFFIN,W01001419,Caerphilly 021D,Investigation complete; no suspect identified
b3500fe206c053659d445367c5edba90f24b216f3c057017743261871124d038,2019-02,Gwent Police,Gwent Police,-3.026973,51.607343,On or near YEO CLOSE,W01001620,Newport 003D,Investigation complete; no suspect identified
951873a3cb5193ab9c7f0576095bf5ee499103b0c8170a8a22affc68037699d0,2019-02,Gwent Police,Gwent Police,-3.017271,51.568026,On or near ST BRIDES CRESCENT,W01001634,Newport 019B,Investigation complete; no suspect identified
af0480b52dfa26cd377338722fd9aa2c9d8de1e95e95fd897c5951ce351ef45d,2019-02,Gwent Police,Gwent Police,-3.035474,51.664203,On or near TY TRAPPA,W01001539,Torfaen 009E,Investigation complete; no suspect identified
81dd36ca43b00def432d8544124a4fa66c3039f2d678e9c2cc33cf24c2098424,2019-02,Gwent Police,Gwent Police,-2.998969,51.570323,On or near DOCKS WAY,W01001660,Newport 018B,Investigation complete; no suspect identified
633279cc9fb10959050d1e6cf2dcc08ce3959c6341b5b0d3b72f26990c47d803,2019-02,Gwent Police,Gwent Police,-3.205055,51.581641,On or near COED MAIN,W01001421,Caerphilly 022E,Investigation complete; no suspect identified
ec511f7333dff088e85ea0431c0ccb4cda5bcdec88d1e5e8ee66e46fb5ea2b6a,2019-02,Gwent Police,Gwent Police,-3.047484,51.708478,On or near OSBORNE ROAD,W01001540,Torfaen 004E,Investigation complete; no suspect identified
14e0d254885e88781586cbec778785e60dff9afea2d3137d72f90d076b3142b1,2019-02,Gwent Police,Gwent Police,-3.028490,51.816615,On or near Supermarket,W01001564,Monmouthshire 003D,Investigation complete; no suspect identified
65f6a5d98342e0b8844bce0f496f35b1dad139e7c72281853659de7506fdc822,2019-02,Gwent Police,Gwent Police,-3.093839,51.608168,On or near HILL STREET,W01001409,Caerphilly 016C,Investigation complete; no suspect identified
5a25f35488182ce2110f15162659c93021c6cdb63a2893203fafaa6c144d2ba7,2019-02,Gwent Police,Gwent Police,-3.081602,51.777844,On or near Parking Area,W01001488,Torfaen 001B,Investigation complete; no suspect identified
f04a2ba5f04dcb08f6151195f638c9568bad9723394e97f42510975eaf7a27d0,2019-02,Gwent Police,Gwent Police,-3.096862,51.769943,On or near COITY TERRACE,W01001489,Torfaen 001C,Investigation complete; no suspect identified
080ac49de9e480d510d83b41640e4c6c8e23bdf87fd88570f147f0077aa2eaf9,2019-02,Gwent Police,Gwent Police,-2.998808,51.587975,On or near STATION STREET,W01001685,Newport 014B,Investigation complete; no suspect identified
ebec847d80103db5bb5ddb5b8d28295c4ce5c806ba4cda7651b7d07df00cea5d,2019-02,Gwent Police,Gwent Police,-3.198348,51.795432,On or near CANTERBURY ROAD,W01001440,Blaenau Gwent 001A,Investigation complete; no suspect identified
869a7e62c92ccb73fb05ac2cea4a58a099c1393f26ff8cc84793d760f1787f8a,2019-02,Gwent Police,Gwent Police,-2.994805,51.595040,On or near LEDBURY DRIVE,W01001681,Newport 006B,Investigation complete; no suspect identified
b9c790f52bb510083d093a580937c70817256425cb1d61fe4ef071957f9e5484,2019-02,Gwent Police,Gwent Police,-3.047491,51.649260,On or near LITTLEDENE,W01001502,Torfaen 011E,Investigation complete; no suspect identified
6946bd0fd37ada193cc04ca453fcd945a6ad42d7ac3ec3c88eab94cb02f46cbf,2019-02,Gwent Police,Gwent Police,-3.077863,51.772996,On or near Parking Area,W01001487,Torfaen 001A,Investigation complete; no suspect identified
7227ba1293f11ba0af5cfbf3a8aa67e0838b3d72acdc0d4b8cda5f90a5763e9a,2019-02,Gwent Police,Gwent Police,-3.114507,51.636001,On or near Parking Area,W01001327,Caerphilly 014A,Investigation complete; no suspect identified
89ff3fae913b07adcf62605f2837eac5b5e39333930553def6f8b8fef240f9a9,2019-02,Gwent Police,Gwent Police,-3.180881,51.795096,On or near LAKESIDE CLOSE,W01001467,Blaenau Gwent 005D,Investigation complete; no suspect identified
92d3705abcab6c0db7a80f31d49470ef5e7d62f5e19ded3ebce1d4a3fe452a62,2019-02,Gwent Police,Gwent Police,-3.070761,51.728265,On or near HEOL YR EGLWYS,W01001485,Torfaen 002D,Investigation complete; no suspect identified
d903d89761a5fb23c6c403fc4d8c9828e8427e2bead5369d99a88dc5315a36c2,2019-02,Gwent Police,Gwent Police,-3.210774,51.595349,On or near MAES Y PANDY,W01001340,Caerphilly 020A,Investigation complete; no suspect identified
f008996d6a19df19bc27a7d1fe0e4e87ffa72ed76fe6a49571954bf9b649137f,2019-02,Gwent Police,Gwent Police,-2.992119,51.591017,On or near Supermarket,W01001676,Newport 007B,Investigation complete; no suspect identified
80454c062c3d9085b9e9c44e1bf3684eb603b28e23f332c4227e5fab246fe3bd,2019-02,Gwent Police,Gwent Police,-3.025042,51.644657,On or near Petrol Station,W01001527,Torfaen 010C,Investigation complete; no suspect identified
9e068ec420ce061dc007ebf18cbbe88433e739dd749eb0ab93013fab720d1652,2019-02,Gwent Police,Gwent Police,-3.035122,51.707122,On or near JAMES STREET,W01001525,Torfaen 003A,Investigation complete; no suspect identified
5ac679a3fe910f654779b1e34c2bedd54e0653a64e457cd5493a662bde38a39c,2019-02,Gwent Police,Gwent Police,-3.215838,51.666565,On or near FAIR VIEW,W01001388,Caerphilly 007D,Investigation complete; no suspect identified
345f9577ff5069915cb145fa8ddc9353874ca9cc9ec48dfda775e85614457d72,2019-02,Gwent Police,Gwent Police,-2.995286,51.593283,On or near WYNDHAM STREET,W01001681,Newport 006B,Investigation complete; no suspect identified
1f8c42939b7a964297ff61830626a2a408e9896f3cce61af47c2e7302be0e4ed,2019-02,Gwent Police,Gwent Police,-3.048591,51.651183,On or near BARNETS,W01001502,Torfaen 011E,Investigation complete; no suspect identified
5af808f43b00d9f6808fe115e1967e8772b1d7d0a8e2f5526388f84d35e996f9,2019-02,Gwent Police,Gwent Police,-3.040500,51.703712,On or near PONT AP HYWELL,W01001524,Torfaen 004D,Investigation complete; no suspect identified
8512d2186cfc9246ae339a15d1b5d3533eaa29d1aacd9852e991b2cf32ea3f88,2019-02,Gwent Police,Gwent Police,-3.161280,51.695863,On or near RUSH DRIVE,W01001357,Caerphilly 006B,Investigation complete; no suspect identified
109e21badf156015eea4b610820b0711b766e1e1c17ac69fffe4053dfe2b6610,2019-02,Gwent Police,Gwent Police,-3.045964,51.714093,On or near NEWMAN ROAD,W01001530,Torfaen 003C,Investigation complete; no suspect identified
7e22789faa8c6459e0eed09a89e54ef064ae31b635da99b9233fa9a7705e4401,2019-02,Gwent Police,Gwent Police,-3.132020,51.736278,On or near Bus/Coach Station,W01001437,Blaenau Gwent 008C,Investigation complete; no suspect identified
61a87e6d1544d5c06abb96f881b6bfa8d8bc74d46e3f3427a7b41e4e9ad1e1a0,2019-02,Gwent Police,Gwent Police,-3.244448,51.781268,On or near Petrol Station,W01001475,Blaenau Gwent 003D,Investigation complete; no suspect identified
680f1ffdc2d776b68875c3694a2b5ea3b6a59291c828c4273d25e70ab46a7475,2019-02,Gwent Police,Gwent Police,-3.033279,51.611585,On or near HELFORD SQUARE,W01001619,Newport 003C,Investigation complete; no suspect identified
6caf517bcc2aebbf682685e4dc0116f21b8c92783314e09994c9028d14f2f77b,2019-02,Gwent Police,Gwent Police,-3.232882,51.575291,On or near Petrol Station,W01001423,Caerphilly 024B,Investigation complete; no suspect identified
5645203531082deef0600da3965cd2956465c07e922d592845152ba4e3c74cb2,2019-02,Gwent Police,Gwent Police,-3.247277,51.723494,On or near BIRCHGROVE,W01001386,Caerphilly 002E,Investigation complete; no suspect identified
f9309174c1b275584dfa174c27621cf9ad9a9dfa89a6d16ad06845d8bf2cc9e5,2019-02,Gwent Police,Gwent Police,-2.887226,51.596658,On or near HAZEL ROAD,W01001649,Newport 004D,Investigation complete; no suspect identified
28baedb1b87498f03e79fc582c2af83f3717797132cd832cf766521b29e62098,2019-02,Gwent Police,Gwent Police,-3.092903,51.606477,On or near FOUNDRY ROAD,W01001409,Caerphilly 016C,Investigation complete; no suspect identified
0ce86936948293852b2938720bee0e523f7e516492294bf80213ddd364b4c942,2019-02,Gwent Police,Gwent Police,-3.229638,51.691292,On or near HIGH STREET,W01001336,Caerphilly 004A,Investigation complete; no suspect identified
74dac15641bcf1a9749b573a4f0ec5e79d444ac0da98a7e7f1cfaac2990d4e5e,2019-02,Gwent Police,Gwent Police,-2.997443,51.588274,On or near Supermarket,W01001685,Newport 014B,Investigation complete; no suspect identified
cfe5ccc896033a7649619632a73d7fb442ce788f6c8267b34e17d34f09809d2c,2019-02,Gwent Police,Gwent Police,-3.158496,51.762455,On or near ALEXANDRA STREET,W01001445,Blaenau Gwent 005C,Investigation complete; no suspect identified
5080ac33e0b83d837e7b2f9cd00c63ad738a4c15e80c0141dec962258b618cf2,2019-02,Gwent Police,Gwent Police,-2.960636,51.585578,On or near Parking Area,W01001607,Newport 015A,Investigation complete; no suspect identified
25981ac292bfaa1f83434c4ace92d537752f42bd206e4aeb44b7456ffc63d876,2019-02,Gwent Police,Gwent Police,-3.250702,51.781992,On or near MARTINDALE CLOSE,W01001481,Blaenau Gwent 006E,Investigation complete; no suspect identified
d935f01bc4ccb80a9fca4572f4c7d9a73b9a24bd14317edd14dd08d516d92b16,2019-02,Gwent Police,Gwent Police,-2.891693,51.593999,On or near WILLOW DRIVE,W01001650,Newport 004E,Investigation complete; no suspect identified
9e4ab9e2b69e581d5feb0cd227633e27a5e03a03c85d6638edae7e58b92e9f89,2019-02,Gwent Police,Gwent Police,-3.133463,51.701952,On or near VICTORIA TERRACE,W01001465,Blaenau Gwent 009B,Investigation complete; no suspect identified
