Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
a0fbbdf6fdb67dde0c1523f6f89500400a90e3ea09e491d1fdcc3b8841be804a,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.444230,53.100063,On or near Parking Area,E01018462,Cheshire East 039A,Court case unable to proceed
f2931bdfa0ef0f9f4e25fe98913a39b856af0bcc0f59f42429ac1b6d04382205,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.392931,53.141296,On or near WORDSWORTH CLOSE,E01018441,Cheshire East 031B,Defendant found not guilty
d6912d7a86cc73895222a53f0b5ef77264470d823bf497e2bbf64a95cbc39ee3,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.205180,53.337743,On or near OAKLANDS CLOSE,E01018582,Cheshire East 004A,Offender sent to prison
3aa74a68e6b2721d34985c647ad1d0e6e5d55790180d39944e4b5e2c6bd8e663,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.642461,53.331937,On or near CINNABAR COURT,E01012385,Halton 009A,Defendant found not guilty
3a19087fa3fd48cd53fd0c79da47161ef727d978fd8a231cf30b90b36cf9b2d6,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.578763,53.373027,On or near GIBSON STREET,E01012557,Warrington 023C,Court case unable to proceed
a9743c47dde55255e5263afa3239c4c60ecf663a4942b2bda1572a45abd9fd63,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.892373,53.188553,On or near WHITE FRIARS,E01018326,Cheshire West and Chester 034A,Offender fined
76a8a33adc7582675dcb811c9c79ed88f55bced0108baa7a4fa9856abc9c15b1,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.114179,53.267618,On or near CARISBROOK AVENUE,E01018631,Cheshire East 016E,Offender sent to prison
9cd9774ce87745a0b6daaf308a1b88bd89f0160c017090c5566fb31a5a08315e,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.883053,53.174905,On or near GREENBANK,E01018341,Cheshire West and Chester 043E,Defendant found not guilty
ed5e7fe7b7d34ab8c60dc9e6d777b9cb55f04829d3aff0865eebda29a9ed76f6,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.899273,53.280802,On or near WOODFIELD ROAD,E01018520,Cheshire West and Chester 007B,Offender sent to prison
52190a802a75adef5cc47c9f9ee2cac8047e063cec95e297e3c0ec492474f23c,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.514478,53.078242,On or near Petrol Station,E01018455,Cheshire East 047C,Offender sent to prison
94c437db1808f4c3b3043d479936ef1cab57769df0d249af3c0f06ac2765569d,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.716969,53.324672,On or near POPLAR CLOSE,E01012399,Halton 013D,Defendant found not guilty
504ef180a6a7bf2c4390e06c7f46657e9e4d219ea5be2e9d82e5bbfdfca7a76b,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.592915,53.388724,On or near Shopping Area,E01033300,Warrington 018F,Offender fined
49b4914a4c4f77cb032b9a71dd0099818d9d75a54cdfaaa614c26cde7386342a,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.118094,53.290185,On or near PRINCESS DRIVE,E01018579,Cheshire East 013E,Offender given community sentence
1da3e81c22ac8d2fb64e83c95e885766f784b71404b31a7a914857500d939852,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.902615,53.279230,On or near OLDFIELD ROAD,E01018519,Cheshire West and Chester 007A,Defendant found not guilty
f05af75d5d18662489c9887e6a415839e7d695499ff4182cd48f39ba980dd133,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.597670,53.416879,On or near BRENDON AVENUE,E01012537,Warrington 006D,Court case unable to proceed
87fbec62b15283b8a378731b1e7727184e553958a5222c3436edb6aec8668aa4,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.541889,53.191365,On or near DELAMERE RISE,E01018736,Cheshire West and Chester 037A,Offender sent to prison
da6c48dc8b3c93d0e31477bf3c1c8d6794ffaf732fd7000d55fb4f56dbceef32,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.730234,53.341859,On or near PENKETHS LANE,E01012430,Halton 012E,Defendant found not guilty
65bbcfa9b206718fe6fc0df30da859d25cb0ccd98dd95a7bb0beeae6bc5178aa,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.904218,53.277762,On or near Petrol Station,E01018519,Cheshire West and Chester 007A,Offender fined
1d3a53c53945472e6e8155c4933278ed09389cd8f2cc3efc77cbfdf42d0b0b53,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.606072,53.343273,On or near WARRINGTON ROAD,E01012503,Warrington 024D,Offender sent to prison
677115ad1faae8bf9b664f6a707b94429cf28dd4d8fd50f74882b098d984fb6c,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.432469,53.097823,On or near MANCHESTER BRIDGE,E01018464,Cheshire East 039B,Offender fined
2576aad6c5d0fd6e3ad6660e6760a544db5cadd18d8cdaadb9d860fa76ff5197,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.628957,53.100668,On or near LONG LANE,E01018481,Cheshire East 051D,Offender fined
dca1eb1b19899676c71217cd19a71b49f35bbc4c479c3892cf70cca1d92bc9ef,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.592571,53.387809,On or near Nightclub,E01033300,Warrington 018F,Offender fined
bb24b597e6c9c79877a310418202bb2924ea09680a34f2c57828ec40a991bec0,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.771659,53.351881,On or near Supermarket,E01012391,Halton 008B,Offender given conditional discharge
2ec07fd90f03562d5fb5b45bee894e3e44e27b30b1dd941fc74b530835cab607,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.446639,53.081716,On or near ARTLE ROAD,E01018446,Cheshire East 045B,Offender given community sentence
4f08e6b548588e453d439298617c9e3d9eac2635b4a357dc30a4be30f271f704,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.642619,53.387388,On or near HAIG AVENUE,E01012496,Warrington 016B,Court case unable to proceed
59d5b8f7e24e704be3ac61e9727ad4028e4dc7086a0d5210cbd4b1aaa834cc7f,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.499495,53.261385,On or near BIRKDALE COURT,E01018717,Cheshire West and Chester 021D,Court case unable to proceed
8d243cddda93f68939e545c244596db774ebae9a2f283013c464cf262f777d7d,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.774108,53.364342,On or near ROSEWOOD GROVE,E01012388,Halton 006D,Offender sent to prison
78812f92905931c262daa8ce3f636352f28a3aefe5564abc0bc0e9f66b2de7c9,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.444832,53.107764,On or near THE RETREAT,E01018460,Cheshire East 036B,Defendant found not guilty
d013b2d23ead0829a6e0c15f68a96cf13ae4118638a13bd327ada227df1365da,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.595054,53.390070,On or near Shopping Area,E01033300,Warrington 018F,Offender given conditional discharge
f51d9092d2554ba00b1a92146096920e7b4476e6c0fa3f13f57dc336b62c078d,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.594600,53.407169,On or near WINWICK ROAD,E01012520,Warrington 011C,Offender given community sentence
bfe798c67cca16d1f26afe64aafe7255a16ffbab7cefe9339cf0e00b6cb24a39,2019-03,Cheshire Constabulary,Cheshire Constabulary,-3.060352,53.292692,On or near RABY PARK CLOSE,E01018534,Cheshire West and Chester 001A,Defendant found not guilty
4f4246e1395e339e5bf82c1dfd67e5348ac53693b1f83a46a1e5baa252f56c27,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.622518,53.246226,On or near WESTREES,E01018677,Cheshire West and Chester 024B,Defendant found not guilty
11875e2cbd6d0f48d295f4d85288748050e297d7007ce72e8713fc6793d8c207,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.592249,53.391693,On or near CROWN STREET,E01033300,Warrington 018F,Offender given community sentence
36b5969091d2bc9081e364731cac6a3f03a179d5ed38d1c7ca2aab8f84be69eb,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.541598,53.188418,On or near Pedestrian Subway,E01018739,Cheshire West and Chester 040C,Court case unable to proceed
